"","Country","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"82","Kenya",5297.05268252276,4179.61232711616,4645.25657664906,5629.85637851203,5393.4982933583,4643.26425021216,4439.71142270656,4647.01313190834,4834.56899507309,5315.16350917635,5464.62292566079,6554.82124487779,7030.19211123211,8071.63900286545,8104.83895182721,7896.31282860823,7608.77247688546,8134.02498708276,8002.45153514096,6662.79978620924,7354.87584943071
"83","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","Kuwait",424.810843397803,494.882988525662,515.624170453555,456.787560973516,504.987291343875,539.696061317982,538.993289259193,633.798318221172,638.047183767699,685.501196628146,859.292863188996,855.762209336581,774.67428007275,776.692208525011,849.014329703107,840.031384313892,791.025112838203,919.11574541746,930.360962453573,1023.78406435961,1040.08909721765
"85","Lao PDR",3787.69683321687,3264.54051880607,3339.41799665725,3312.09301893543,3421.93506931484,3016.62704424227,3394.57916953745,3294.47813109491,3112.41100405641,3395.73315008274,3006.06553270502,3126.9566680188,3204.47957861259,3103.76171674272,3090.50592803054,3246.33088422527,3147.52107984906,3058.66554923793,3372.47893232056,3038.88088999071,3189.40647065614
"86","Latvia",2312.69196428738,2285.68775989238,2004.59695686924,1928.56680608469,2161.23690527314,2062.86215679883,1777.53546667654,2057.8963931686,2281.12574953004,1942.06644013852,1779.61672756759,1789.15178790053,1911.17466014662,1616.51916762786,1560.79541949212,1567.01891070481,1592.5607750331,1375.92477695979,1338.78324275557,1233.9859453961,1471.4103844273
"87","Lebanon",1331.76083833071,1311.79978154998,1361.64395607603,1447.04796597288,1483.04445977778,1559.3621548297,1585.34921121277,1616.80645656623,1737.97125055664,1862.95978414723,1928.18463233914,2001.69019399267,2111.90176881964,2213.85444259493,2237.11232047186,2375.57906307511,2431.18899494797,2551.33678350473,2485.59839280923,2537.20528997423,2393.51800830306
"88","Lesotho",585.338089147063,601.094339452033,619.83832603381,656.948231829044,687.093583824569,645.177013084551,578.711638762715,603.604451781355,680.676831883471,645.020968483895,686.729383317752,860.5256846783,863.10839529346,873.590951081851,876.36214070293,857.969013008565,900.299155027778,863.165888490635,830.590272858039,746.745241083153,779.889961547578
"89","Liberia",1810.10096306346,1640.79466335741,1624.97614723149,1336.3127020981,1377.32052997833,1225.88913877618,1485.3861630113,1373.69451492772,1240.4821035932,1353.13674715639,1401.41494181909,1373.6585128992,1332.17879336268,1484.72680009057,1458.26289557802,1351.5657269291,1342.62138651498,1524.14134135787,1492.67487604135,1365.00383564777,1392.00696648552
"90","Libya",1103.75843417226,1125.26810401502,1153.87888874726,1211.73609273771,1229.35283162012,1283.14709784421,1229.68907422845,1261.66273348784,1223.41090916924,1416.06061214086,1484.74017413615,1574.02967419641,1637.97200013055,1499.19647902441,1449.8227130489,1642.5031155368,1630.02397188264,1713.19823539094,1827.21440255516,1839.76575536349,2238.74629751175
"91","Lithuania",2847.96936499457,2763.9721396621,2518.09802431402,2485.77807915213,2695.43079039381,2647.12400009674,2354.75048072482,2779.72914849795,3063.75957200666,2868.50750250629,2652.33154688979,2549.45515081775,2749.65191166782,2421.34950200872,2453.81390653395,2406.77139501501,2388.92521124536,2258.52338981219,2200.42872031275,2004.4659101394,2157.40274988199
"92","Luxembourg",251.267004113254,228.603354600386,206.018210412544,198.207747517075,195.062961881486,202.774625840766,187.646431707875,184.908008947419,190.792317107166,172.910338174768,174.350974126611,177.34634251575,186.337153987129,178.712477682506,173.571413227651,186.527534598624,162.043809869789,162.715506850956,157.562413183356,150.422244933035,156.841205572243
"93","Madagascar",731.239183637211,327.175961688124,490.338073065694,2408.88727272011,747.60882172728,634.0932250463,290.601172573352,769.049801985423,519.419427010103,711.199736494723,472.157366581777,1579.23330738206,1602.56832665914,2572.33510197726,1750.95597491956,2319.48043697037,1909.69976912944,2848.34419734811,2800.24628235162,875.425591517895,1073.03054714706
"94","Malawi",3250.72684788804,3010.72954709394,3124.2944004601,3699.23550585926,3197.31103548442,2828.07122608935,2795.33534551364,2806.43110482594,2694.51137676389,3234.64791065543,2949.270265721,3247.57148836343,3152.02336896189,3556.29065654847,3587.33844314602,3387.00963633503,3486.5494690231,3470.29918696855,3402.4318085124,2733.8887857978,2535.12977977002
"95","Malaysia",7399.47896143078,8743.58925095446,8590.35826249505,8335.07683268343,8847.77048008686,8549.78898246056,9164.26735334475,9264.3619397779,10881.1191674242,9738.91857494685,9841.93716080345,11223.3407803506,10024.3082569925,11815.6928688997,12148.2324692588,11996.7731613938,13060.0374051668,13615.0813553137,12454.1127195503,12471.2067644999,13740.4566636809
"96","Mali",6783.50938023866,6411.15268877436,6708.58534933771,6230.01943060705,6727.07726176195,6559.26429967552,7025.16169271451,6729.55301705571,6562.95335339577,7288.2703911349,7366.61668450878,7271.64710784221,7851.47478533937,7529.23885496108,7989.50967218045,7145.19200057541,7644.08077857836,8696.90991810934,8907.69829333137,9278.83859851422,9226.99322983647
"97","Malta",167.801097512985,180.369772663048,169.124732529888,173.465598445546,178.951181468652,185.451831509081,185.686464905385,157.22438490581,146.110241157601,181.432199584964,183.363202298595,175.761759753759,198.000160108689,173.551925109566,161.834435854513,157.41285543471,183.17713101096,166.578266289054,177.775523447985,167.508474276631,196.214216419654
"98","Mauritania",1504.87387772894,1410.30961766131,1455.8739646784,1350.81334969495,1406.33914500982,1423.9768734898,1400.19489060865,1419.1667006247,1392.31519723295,1420.93413582545,1431.92051328248,1390.4603117386,1410.46693133197,1434.32754122816,1526.44127422255,1425.60700268461,1383.62419184801,1515.06627631707,1452.70288906752,1501.72453300911,1483.1644447933
"99","Mauritius",0,0,0,0,0,0,0,22.8079367413054,0,0,0,0,0,0,0,0,0,0,0,0,0
"100","Mexico",32420.3416647075,29113.4394725445,30626.9868791789,24720.7412487362,25508.1870195779,27300.60829462,24643.7104840123,27424.8645307354,25911.2465367867,26752.0190770296,28111.4538986733,31955.6237718065,29841.9836822064,32970.0733200021,33659.101580321,36391.7200097816,36322.1756849333,37942.013690371,39209.2701336902,38644.5265831418,39273.760721536
"101","Moldova",3632.49173490402,3707.45637382852,3520.12810895144,3501.94697188503,3852.92797363462,3513.95987109995,3359.83138616372,3647.26912062873,3587.83208989487,3294.79770677402,3028.02183199528,3302.62717395243,3376.28266846735,3027.37099569153,2984.316885104,2730.68504025208,2621.74755745395,2789.26105868194,2745.0348265568,2355.39523138529,2511.53407432302
"102","Mongolia",1069.24155935206,1012.31362471081,1044.73018190897,975.639194632443,1138.17007850984,1168.20450517203,878.285677525994,828.884970741851,878.651079022213,919.353841464586,902.624097120511,987.163992516184,979.183721240084,1049.32298492173,1034.3253593008,986.121264707707,955.05897685317,1050.96919541312,1080.86789949106,1076.92878045128,1072.29613527841
"103","Morocco",12038.869205258,11033.1094938824,11206.2555752038,10925.8892186119,10786.7165482033,11186.4779323158,11834.3575281372,12131.1567964243,12526.2669626878,11947.6138251883,12799.5313241098,12961.8335852922,13825.171792743,13646.4373886913,13580.1011932994,14495.4308864469,14833.7663818438,16382.209691526,16420.9935886514,18089.3293733705,15462.1780688947
"104","Mozambique",3924.69062247921,3507.48751548408,3523.45999177294,4079.29394315564,3475.30733749256,3033.51064257465,3063.5447791581,3401.27591345274,3462.88050214149,4104.83751368186,4197.39104021929,4280.39792034853,4461.96010906934,4700.07728096116,4832.10005982103,4941.60424789847,4888.88398856821,5009.29699363665,4839.81478545893,4156.23872054076,4318.33033167914
"105","Namibia",592.354858129163,549.346729228595,600.403622977112,637.719009852646,655.954921393653,611.510576454765,557.642933865499,575.766239367821,516.703082830094,583.259509863548,580.427323940515,624.216771916127,628.444450115864,662.82727763949,656.186110777738,646.857738302165,628.478090109228,678.422625080495,660.850965339012,640.942563809329,638.189683434577
"106","Nepal",13445.9395316797,13752.1355946513,14096.6041201732,15180.1864073335,15260.3032644385,14672.2630630015,14956.1840633758,14709.1565378615,15379.6005756031,16198.0415571685,16463.3521635868,17718.6967094028,17411.6451377445,18012.4547400432,19406.1461649275,18878.1461970642,19520.2182430149,19468.0338189721,20560.0415901104,20359.234989643,21150.2799592428
"107","Netherlands",10919.4037236526,9658.57726660158,9987.77334039488,9216.00955955861,9443.01055140908,9701.58144933611,8904.00393684203,8218.17662997676,8295.11669670375,7539.32129960159,7542.98155426016,7424.63204057061,7759.45623262869,7487.56293556403,7184.32833723154,6732.30620215531,6673.96743788455,6943.05208056492,6894.81242456385,7255.26939558068,7279.64708524898
"108","New Zealand",369.499422740186,374.834032520291,393.903341959477,397.724411225619,320.727422205831,265.76386795284,238.942113795112,231.310569086539,228.451929453541,248.482390255702,226.415218255455,222.443032655381,239.485674238062,242.527141234489,202.779890071575,259.065152177171,204.2947410613,225.050002858869,269.682727789974,253.762602493271,295.444021807183
"109","Nicaragua",1139.23848472878,783.725689133741,788.345285181765,890.507354236426,843.785140721226,907.92527167234,736.822686820103,1111.98674788373,786.759548342576,1104.69363285217,1035.77056185223,1175.3675941815,1125.5324393975,1310.69712877912,1291.42430462718,1452.36357944309,1385.14588257994,1512.23174436926,1545.98258319249,1364.46505101002,1233.67426874524
"110","Niger",12261.6062948314,11374.9432536914,12121.5648203276,11899.099522213,11760.933368975,11244.3485679884,11461.5575623439,11586.1833812987,10815.1647493621,11464.325460537,10238.8573924336,10197.6167294606,10159.8943189984,10592.2545396425,10787.338148104,10653.3403316719,10913.4967821312,12653.9392041195,12972.1256600877,12635.5828488324,12649.2472813574
"111","Nigeria",115369.385311927,103887.096564873,116794.06825831,108842.19489011,110546.894184725,107659.973815158,114552.497997928,112015.419776625,106952.836654501,112626.315236211,110901.820600622,104864.116788077,106143.327693161,103130.748350597,106311.735514995,101302.40579829,102542.294035005,114355.339975946,113619.061310067,112912.806646088,104163.130325884
"112","Norway",2062.58255646157,2050.4280380987,1937.42496962837,1492.79111671951,1543.31118757182,1541.80860560895,1162.11017050184,845.922462316584,1451.21493455903,792.4205656259,942.000712184466,1184.55450400014,743.618550454733,1236.34085503397,730.826011986588,718.751890144896,1028.80707466308,551.519270072811,552.273140075405,544.031898802386,890.837678605705
"113","Oman",942.800342390434,931.552118733689,960.833090554107,949.242059321029,957.985523416191,985.678052979,946.472535873155,952.186347544059,1002.66318858308,1054.85701795536,1141.60510129612,1108.64739259527,1122.4591164787,1276.85128200541,1367.54133615277,1351.31047291311,1301.52008525242,1444.31459214575,1495.51894309514,1564.16094638775,1220.9914342682
"114","Pakistan",82797.3233187849,82676.0266689019,88341.8157854736,90412.6186551263,93118.114384713,90668.7285431269,93839.861783134,87188.5865619394,89935.0448384369,89949.5659231524,95892.2824896465,97205.5587629535,100097.37840634,102710.305846179,108167.237806032,107670.601330916,108794.184168143,110447.327087049,116619.355438157,115973.585728142,118861.495420031
"115","Panama",601.143978667055,529.221785686095,551.967495921264,494.446143112495,473.034166523996,598.74550396971,554.58926434598,632.486915604645,651.124450253293,695.532420813043,681.520045848138,617.044163291394,681.639093108806,648.999905645869,714.832310942577,755.007892004925,805.98049316704,834.710006465352,771.127704068822,769.497344071927,873.925054592812
"116","Papua New Guinea",527.15637016505,654.108248627689,1210.3199937319,584.333394218779,727.990202232296,673.139708213432,934.508191567312,649.345923459384,912.85608799774,1111.73323091695,1480.73318869148,1108.74698889937,1852.19401872545,1519.21702317426,1367.74999446223,1536.68110807778,1367.71074361544,2069.81725460226,1534.07513542607,1506.33014124545,1964.46719600585
"117","Paraguay",715.546106413015,929.903673312436,691.837324136423,815.544616875077,993.698910079023,969.021410785061,988.521933024611,998.906590623898,959.255287524124,1256.66982886001,902.24798971402,992.608925489734,1096.83421816107,1075.671599588,1108.32920382069,978.4010957054,1033.50625231574,1283.62697560505,1211.50041388301,1283.64113368325,1289.55078046166
"118","Peru",8160.30572380082,7698.03796955972,7762.65864243494,7605.76742500476,7650.367408543,7740.57604899543,7551.44204679123,7456.96171175703,7255.01535555737,7297.02121023188,7447.95279584634,8795.31694831182,9344.02645490465,9388.52272445906,9566.4488622065,9598.75582374394,9516.18239706369,9615.43140878354,9774.81265125862,10070.7516275533,10003.9001166856
"119","Philippines",21460.4928204817,22303.795862972,24128.0043572626,20305.8349438363,22266.0695626483,24774.5921179686,27285.9844479366,28609.9113094206,29946.7809293721,29581.6124378765,30549.3681380151,31001.7362824174,29200.6633023309,31105.986370098,31490.2477809975,31355.1377802998,32217.285434232,32354.8334726865,29212.8832143425,30546.7013548054,36233.3450573143
"120","Poland",32389.543911473,31326.8780971746,29452.1742103158,27475.5301942554,28971.9502930888,27197.974022067,25727.4358975595,27369.9413505971,28212.7876503555,26799.4546275727,25353.7140037045,27086.4835041854,28492.9231447069,26443.5044626368,25965.3247645946,25986.9907610718,24885.9688385537,25222.5418176856,25211.2156143621,25316.2560328444,25467.2679454628
"121","Portugal",6549.10634010915,5898.27785658329,5939.62502028345,5834.33574501635,5671.58335477366,5860.98549255387,5139.20357182827,5019.5677730208,5253.28049686485,4984.64113155127,4302.73260829039,4463.54430765673,4065.10054053021,4595.02007254014,4130.62580753566,3892.05496947921,4262.95286865146,4357.84043863467,4143.96648956855,4564.72209353604,4548.5563388308
"122","Puerto Rico",989.018476191223,862.669788470096,1139.73677513894,916.682623334285,932.041628163552,641.783073845573,493.471723137595,732.962716129032,676.330523684163,1086.31432219508,513.202401479419,655.668032873994,872.20421539986,398.112731289943,937.844848083529,812.567942261056,691.684926043309,1005.79927261511,873.825442622297,758.583296322432,511.502124676845
"123","Qatar",147.976893972301,154.752864050032,159.826045794466,159.595940498272,171.847794148172,196.013646302664,196.616658839212,215.702249791623,233.385522405183,251.339830417457,278.195395663311,295.223822326502,295.807267976859,306.473999173648,324.94973623306,333.051759873562,336.120080792903,377.756366315515,380.49670687669,409.388885969136,361.603450354804
"124","Romania",23958.8820979476,22510.5617562358,21137.9493534864,20732.3864554215,21960.1280023717,20788.022125605,19099.4951155524,19608.4640060181,18964.2859793016,17131.1179807678,17266.4753884387,18249.062526819,18422.8128375261,17884.8513999361,17409.9967053412,16002.3908547673,16034.8466194833,16123.4200128989,16028.8207701509,15242.3420058497,15612.1886119638
"125","Russian Federation",152836.554771983,159125.326523494,163962.2395025,161413.389243221,170672.951966276,169282.750950861,156553.88488303,161271.143144756,154114.394366018,138908.340060873,141953.088865723,137731.963648328,147233.929276215,122305.986789183,121873.94733172,119479.146621011,121407.932951166,113563.869975428,115985.81842066,107387.655064629,105452.000464642
"126","Rwanda",4785.09770245981,3695.2823123527,3918.22931877791,3699.56898480771,3529.46482773294,3078.58526819149,3399.17201744768,3163.6898402096,2844.09129954376,3168.38618822213,3107.97589475646,2848.57428539175,2863.25883581307,3043.55863774398,3319.61056582482,3062.83917729666,3093.12068401686,3233.19485780076,3326.36813474696,3024.75886410708,3000.62070038065
"127","Saudi Arabia",6379.06284781316,6309.36005482742,6856.08386502539,6624.38267546701,6861.8797696594,7616.26193548986,7459.78346228358,7912.92598228176,8252.45432060601,8594.41545365674,9354.15819192837,9382.4535149488,9345.35291725557,9556.49250063256,9797.24924822904,9654.44529725379,9154.04527253803,10393.1895514248,10050.1722314427,10785.6550521717,10959.6355317458
"128","Senegal",4967.14001445922,4702.26065264492,4707.79873690046,4927.04861247388,5362.925301143,5141.33710785383,5390.12023931025,5190.93304030188,5057.27307212282,5490.10565621652,5560.03395449153,5220.80782846596,4965.68202374251,5121.99723819307,5423.61401277039,4860.07275453828,5252.5714468035,5901.6813782736,5736.69073261419,5958.53531614749,5603.08047104421
"129","Serbia",10409.9285834996,10396.3898820417,10261.7660582577,9727.67515643133,9673.35758474139,9759.32138019434,9614.75649418832,10307.9078818987,10055.1286968871,9496.28953591361,9765.73817468792,10049.036150029,10279.4566040689,10162.4175607905,9611.29965808414,9414.70430163594,8997.54817471834,9231.90965181885,8574.80412343898,8335.90269497235,8456.38154458977
"130","Seychelles",0.126953887908431,0,0.71845887017303,0.275662779756279,0.286598304086044,1.06784916104763,1.07050589636637,0.139817459156551,0.142299494456621,0.315542919292463,0.563101594742874,0.867522901010077,0,1.1368771473935,0.324762855034716,0.147241089456918,0,0,0.158445599118243,0.360973250320744,0
"131","Sierra Leone",3851.03454631108,3713.11656916352,3777.26928750611,3340.27225271978,3459.65188810945,3439.12614428354,4177.25427332741,4062.90060128323,3718.44421967034,4234.53649334972,4119.16515189011,3882.1970788362,3812.10685854669,4049.56798884789,3905.48959370588,3539.41412502092,3681.87843672945,4155.61646810054,4084.16772772544,3894.64855070376,3932.26454507478
"132","Singapore",1943.59725706653,2099.77164176436,2122.87247025058,2039.52465574239,1974.26853602809,1789.6166547756,1794.26898360632,1827.41203161733,2148.46673326239,1922.07425194375,1818.79803889204,1922.90164281947,1761.58677654305,1892.06356231055,2043.1149222808,2148.26098914199,2035.80543537303,2193.36362928311,1868.29120317289,1959.61496658351,2157.50504970216
"133","Slovakia",4623.38293757001,4417.55966861853,4125.80912365658,4048.82114297195,4182.94076720456,4040.71517283719,3779.96066158525,4141.30905208683,4112.7064467063,3825.90842726739,3639.15129444454,3825.99901965543,3765.96658291137,3777.40088703452,3505.2841884279,3464.39767792908,3229.04620538659,3495.47762255063,3339.8588985435,3253.86036293301,3387.26068243923
"134","Slovenia",1279.06456505233,1267.15090946183,1158.11485017571,1053.83720218205,1079.63692730179,1039.18797744001,945.682481755187,959.975551457794,936.145131654516,791.02114222686,805.325198761283,843.12656388213,791.326314953667,841.387564826684,799.426355171515,830.186509385823,743.881902893541,810.68240404566,785.907122123986,739.6403507071,910.888903780699
"135","Solomon Islands",0,0,0,0,0,0,0,0,3.63015879343754,3.71061582641594,0,1.73564582866783,3.93585240418086,0,0,4.40902620510998,12.1709268588763,12.5005355041534,22.1422112980544,17.9231397632541,17.2599023965949
"136","South Africa",16397.6916984137,15719.5961184481,17088.5159167017,16182.8929571354,16018.8946666753,15817.7961172085,15950.1525793186,16385.6985065256,17938.7710354584,16799.1485025702,18020.9047545255,18678.2856130593,19142.4767512963,19066.2560758038,18572.0927824432,18215.434066013,19057.059257316,19542.6961036001,19214.9006293179,19363.4458023137,17728.5175826313
"137","South Korea",16116.7764809589,15716.4335379882,16729.1036070797,16504.340453834,16316.1844239011,16842.9941593935,15853.2844527245,16233.0868858253,16436.2220284734,16191.9062273667,16152.5017275575,16771.2541822135,15986.179480951,16472.1239141124,16456.6677294389,17875.4000648318,18216.8955978636,17724.0551820268,18294.7229182462,18254.0101119132,18722.0630856456
"138","Spain",20220.3042838047,19619.2367196715,19359.3159117864,18531.0990732512,18623.6237172126,18395.7049437798,18121.0430557599,17207.3576083677,17738.1006116232,16988.4769339257,15711.7636856881,16309.5836690444,14647.6585982163,16280.9774914827,15852.7007956072,14311.9718503085,14650.1439074022,16242.5087744516,15981.4757569315,15543.1204100642,15297.7071728748
"139","Sri Lanka",5555.01532996595,5817.54006863459,6316.21347046614,6353.92978823072,5945.78227932919,6525.94248566633,6850.87662910167,7291.42727388989,7464.91788063677,8071.90765155744,8486.48579364357,8779.94879249161,8849.16762604112,9634.32754667174,9797.43124449253,9813.14646437607,10187.6055401007,8878.6061248096,9785.40698810167,10527.1397116909,10818.182419392
"140","Suriname",177.009175611877,181.117826312007,201.82248443805,162.772289030528,154.818957479341,170.231296702913,155.308594439269,165.250344678375,180.873725161775,208.244143137945,176.929404294241,168.082608798204,170.879503158172,146.402632628048,201.791841505863,178.37933670057,185.165235759652,224.657660656269,219.968716291818,217.958852030363,260.031952950867
"141","Sweden",4917.54926453534,4737.42671252752,4523.47957994492,3457.14539044477,3698.3482310476,3898.83618741857,3229.91269990949,3277.25638131195,3804.5270843914,3047.51681482331,2815.76194586291,3025.96706730462,3167.83684324002,3130.89542089967,2310.83255820399,2596.70599370707,3062.88503436396,2357.25408518585,2182.87084992427,2351.07962823667,2946.94878548509
"142","Switzerland",4030.79366381648,4099.03170422982,3688.86770136737,3490.55032775338,3335.02852229078,3434.71319603463,2965.17097388372,2874.27218335034,3067.82914096984,2677.58485211047,2863.8982563001,3084.45244956741,2689.89468796079,2809.60320905133,2833.70397627611,2876.17499097421,2539.15180914327,2771.36981746469,2704.60001997886,2362.69439607468,2633.62299038366
"143","Tajikistan",4166.5794538453,4331.74328500148,4461.88270455225,4222.24602053192,4055.54690153044,3885.28799488423,3990.44593681498,3860.76362073627,4380.23560557593,4569.725748561,4877.32929237486,4473.95517298014,4662.29815197323,5202.33453947456,4715.12176444489,5111.99925179359,5175.44332851508,5338.45643835569,5441.1192710386,5662.95388896876,4933.44246600452
"144","Tanzania",9051.08405201231,6450.13088592788,7482.82915332838,9603.99522840378,8505.44308839539,7979.59235259648,8109.22521333899,8037.99925827327,7473.25417894969,8920.87650053672,8582.52401937498,9513.41325105461,9645.01345336376,10909.8221489106,11460.8678457762,11023.7203837085,10545.6747265904,11655.7907702618,11773.7826874818,9583.27701672648,9675.65037677208
"145","Thailand",20869.3219970544,20377.0392839679,21177.6667715182,19720.1033985761,20920.5040487104,19563.2681620551,22087.8107040605,21782.0818864019,21603.941253059,23520.0797458798,22394.5284038801,22969.4085696629,23693.0498691501,24036.9259267527,24233.1674865473,25988.1457378518,26003.8028822335,25220.7598299006,28292.9574457048,27759.5695284858,30261.4656116298
"146","The Gambia",650.300098983337,615.790834898405,610.980208431372,553.723228268319,614.036823359482,636.927085041061,713.297570329618,710.694934558966,702.507409009975,775.382268555229,768.317458903251,718.872953492849,728.610174332238,706.934806327912,766.415297605867,695.00963334763,765.781148231693,835.802330468419,837.819071708097,926.687921617454,905.295963390897
"147","Togo",2688.30158618361,2391.56386790004,2761.27788634288,2532.49341614506,2669.39889706812,2554.55178243624,2846.8280885992,2763.77877154151,2739.377824269,2965.01176600491,3131.8090455226,2930.30922084676,3098.43932479347,3073.52157750843,3132.64662940997,2904.61634224841,2947.10792804202,3387.90041674532,3397.55248536457,3452.66993093971,3485.69901552972
"148","Tonga",0,0,0,0,0,0,0,0,0,0,0.970106868515939,0,0,0,0,0,0,0,0,0,0
"149","Trinidad and Tobago",389.952577755644,350.580436786999,408.624771963308,402.125980881416,344.098863056213,197.618570109134,92.2469483130172,109.815352585516,97.4946777429981,425.745834648593,121.916276756543,184.900707724167,274.648293382855,191.71821017321,292.802703114012,236.524436969009,261.321413168308,512.840143082079,469.685835649024,435.876267035767,155.546720960443
"150","Tunisia",3119.01342124876,3330.31335785612,3288.6382310706,3266.46699495157,3504.03640303071,3346.10528418409,3341.20905270169,3354.45252808976,3303.2051870884,3708.35392518366,3746.5278535647,3626.72657463919,4000.14879027968,3767.14682299757,3769.81065995311,3807.06264541256,4215.78809926597,4144.44032678497,4405.08172392741,4229.60420226643,4604.79351196521
"151","Turkey",23729.7980971214,22582.6717697731,21447.3819442597,21379.3964854334,22922.0831003548,21464.7883229615,21052.4160175147,20896.0462301994,22435.8958593691,23309.3969338757,25259.4454543862,27912.2834321225,28706.5062120211,30781.4015232235,30925.4099100183,31096.9650762159,32018.9411209296,33801.4760834281,33545.1389161671,32269.334626952,31026.3374176229
"152","Turkmenistan",3237.32422086798,3198.86854486718,3110.02651502678,3048.69239569441,2958.22578564627,2839.30477144486,2881.2883422836,2862.43003791916,3168.96613048458,3218.17717860085,3221.88091901444,2932.21892515626,2771.21982053394,2961.34500499699,2830.18819994301,3003.33937269519,3193.75188639822,3129.87341785013,3083.53652788228,3136.91308635585,3361.02289822844
"153","Uganda",7925.38040973067,6380.70647880335,7061.98494201444,7198.28389297777,7022.49001961013,6445.12754635912,6762.66152917156,6379.93403631399,6332.19098060892,6567.02258503868,6543.58744512015,6358.64990489973,6680.95359801892,7231.95153702638,7561.11844044998,7821.15423632924,7741.04658061521,8156.4813142162,8372.16565601091,7229.76713340481,7585.48199092519
"154","Ukraine",60965.7696551604,60835.9161788326,61017.1311051247,59670.4312715458,62026.3808385008,58494.8228556911,57750.6872957114,62129.1884065255,60399.4050395418,57392.5622688077,55257.2429651639,53356.4693022246,52925.9693565861,49820.974820904,48555.7885108816,47095.8390449216,43300.4889318894,51558.2376184176,48929.5443060131,47834.8039442073,49587.1825448633
"155","United Arab Emirates",707.88845718686,762.553289065518,817.679592650376,827.639617566381,821.153602054505,933.461213234249,983.700216486637,1012.26199352813,1053.05442372788,1112.23152403702,1255.85584327286,1377.89725477109,1425.94527570565,1593.25983316275,1768.16180856242,1832.50622273162,1823.00836224446,2118.80638603818,2230.74702901187,2430.82870547478,2458.35256240072
"156","United Kingdom",46365.9970577464,44169.3306471809,41792.2591915031,35587.5134552399,36351.897663727,40937.7717242687,32420.2730350159,31701.6727116453,29976.189253892,29545.042471319,30780.1147003376,27721.0595550915,26190.8639444888,27661.6815776632,25799.0282723744,27801.56614592,27219.469230546,24916.6776391877,26797.7672657755,26377.7425544309,27609.4696516682
"157","United States",139144.94692223,132291.764491262,134329.794713345,126958.72659504,131761.231817439,122931.809865547,113350.904797019,120665.065577845,112678.043021247,115758.242989085,109324.143479146,108329.238906702,95863.9470087676,112670.327017311,104712.488657735,103424.219567569,102924.770403875,104872.241607993,100200.601745246,98087.8752284955,109392.718084181
"158","Uruguay",640.82642099478,991.477643499706,820.164202629018,715.68692595063,685.266382141948,564.286812691608,442.625181001451,403.085346089325,593.435088099366,714.000729369686,581.191683120524,827.504535121893,630.273614948085,776.937460539414,612.05750524001,757.036238115075,622.217253158238,481.478347796628,631.469329685095,516.388727374578,497.053718757305
"159","Uzbekistan",19892.7749750329,20309.9141699891,21944.1988998179,21290.3445640586,21997.0435885734,22183.6730783842,23184.1422691509,23182.0812620044,25241.5744276154,25120.7880226618,25870.6668879482,24383.0504794011,24453.2051678703,26579.0865025462,25157.9925863661,27051.1167870983,27202.49734087,26911.4862433709,26493.4996850083,26939.5833696484,22460.3380550306
"160","Vanuatu",3.71865036142113,9.89577971771592,9.91659456244911,9.04240710514258,5.8486984362137,7.01380680724487,4.17156128405675,3.52013002075646,5.85100592184518,7.28561333105953,5.21462861524596,6.75172659005776,12.6422616827694,13.3249619416264,9.01340799315222,16.3799697308131,13.1445809646363,5.384830849615,12.344322215451,12.698794066939,13.0976111166449
"161","Venezuela",4969.04436166859,4975.8216983845,4889.60704944555,5379.18693637926,5253.63007966636,5757.62602237986,4820.92899741911,5385.03072988811,5408.761158011,6471.12769255637,6566.72817928511,6685.1074546801,7309.9154460597,7560.86824311838,7834.61105600032,7675.50708092056,7916.35631386304,8610.5281243155,9192.44793291466,9566.23281210237,9114.98291260613
"162","Vietnam",30773.9190414137,30493.0825769654,31287.9292872404,31470.0971393723,32993.6303845852,32963.6212712327,36856.5042605822,37757.7276331293,39046.2488482977,42147.2080409586,42646.1890664922,42063.3583909876,45058.2994849679,48191.6536123797,46930.4228815156,49453.3663218015,50021.6761516552,48027.5470581454,49662.3221520501,50194.9557944433,49520.1163537333
"163","Yemen",6912.49696540579,7033.0483526351,7416.15437321288,6695.39635684998,6817.32342651173,7045.05331474293,6895.9694143895,7046.47840640892,7075.2826043356,7438.55415698266,8336.02866917766,8310.34682984449,7822.14586398932,8622.99638711141,9287.75418332906,9133.91299505694,8287.5602995335,9320.63360319108,9199.73292253912,9720.51099790557,10320.5348042897
"164","Zambia",2937.19343285102,2551.91481573931,2896.72276504087,3401.99922259052,2943.4267446093,2850.04225325416,2745.15547716693,2987.75279969338,2787.69466714224,3334.3686429124,3270.19215071849,3344.93282818703,3305.06558179066,3567.18114829437,3608.05074654622,3390.81296604679,3387.55556807975,3513.70768735735,3538.88119732654,3206.87516803455,3162.42343946761
"165","Zimbabwe",2070.10449858084,1843.53707821236,2288.66174755782,3115.56808504914,2612.7619949726,2360.02283983727,2122.26161879836,2503.1279870533,2347.72496830717,2732.88125822084,3129.43046941486,3341.83045879941,3137.53842695969,3614.09727796253,3595.23690567024,3418.50434460943,3615.00920403772,3608.9900480088,3616.55284625807,2648.14453632269,2991.13740042732
