"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"54","Finland","3112.24","3248.33","3027.35","2832.09","2792.61","2846.21","2682.52","2707.12","3190.67","2588.26","2544.67","2530.91","2770.02","2538.42","2344.38","2224.38","2678.42","1931.34","2116.45","1399.06","2510.81"
"55","France","2889.98","2888.26","2726.95","2704.18","2593.51","2771.57","2451.76","2428.22","2555.6","2451.84","2416.6","2503.02","2442.8","2416.4","2404.84","2477.55","2119.56","2299.62","2301.77","2205.21","2353.68"
"56","Gabon","837.57","678.78","696.95","650.97","622.41","663.54","628.27","601.57","525.33","536.5","560.93","523.14","566.64","582.28","571.58","624.23","606.8","662.94","675.27","634.28","632.91"
"57","Georgia","429.89","467.88","505.16","541.72","624.1","775.15","879.81","1040.39","1171.17","1231.87","1315.28","1327.79","1566.11","1676.67","1770.31","1835.43","2026.49","2136.24","2257.19","2557.35","2696.99"
"58","Germany","4656.35","4348.39","4197.51","4057.52","4143.88","4049.96","3724.23","3688.67","3903.54","3733.87","3866.74","3815.06","4195.36","4160.09","4048.8","4206.93","3963.72","4176.7","4136.14","4023.19","4090.43"
"59","Ghana","46.82","44.54","48.06","44.22","49.93","48.56","54.22","53.62","54.76","60.56","62.69","60.23","64.61","74.17","80.19","79.6","78.27","87.76","87.24","94.35","94.72"
"60","Greece","2744.45","2857.49","2944.8","2908.15","3051.54","3153.59","3124.68","3138.16","3285.82","3469.02","3567.63","3376.92","3213.54","3100.06","2880.54","2816.07","2804.07","2866.25","2921.5","2890.7","3202.98"
"61","Greenland","0","0","0","0","0","0","350.79","350.08","350.59","351.82","353.13","354.05","353.18","528.06","351.54","352.72","353.96","355.33","356.14","356.16","356.21"
"62","Grenada","203.07","198.58","194.45","190.9","188.1","92.97","92.17","91.59","91.18","363.65","90.74","181.25","181.1","90.49","271.21","270.92","270.68","450.92","450.86","450.94","193.23"
"63","Guatemala","155.04","110.41","125.23","104.54","98.78","100.85","87.43","98.42","98.91","104.6","97.58","106.52","101.2","111.04","111.17","120.29","125.8","131.65","132.34","127.63","132.6"
