"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"145","Thailand","5.4","5.37","5.44","5.29","5.53","5.33","5.83","5.81","5.75","6.03","5.89","5.93","6.07","6.12","6.22","6.54","6.49","6.39","6.83","6.77","7.2"
"146","The Gambia","2.05","3.85","3.65","3.45","3.56","4.17","3.89","3.99","4.01","4.67","4.39","4.12","3.89","4.23","4.02","3.91","3.96","4.44","4.36","4.75","4.46"
"147","Togo","5.06","4.94","4.97","4.67","4.71","4.86","5.13","4.71","4.52","4.76","5.23","5.88","5.84","5.49","5.15","4.85","4.81","5.2","5.13","5.31","5.25"
"148","Tonga","0","0","0","0","0","0","0","0","0","2.96","2.87","2.8","2.71","2.63","2.61","2.69","0","0","0","0","0"
"149","Trinidad and Tobago","9.78","9.22","10.08","10.45","9.83","7.96","6.5","7","7.05","11.8","7.45","8.25","10.15","9.05","9.74","9.18","9.97","13.48","13.37","13.21","9.25"
"150","Tunisia","4.92","5.14","5.15","5.12","5.32","5.08","5.13","5.16","5.09","5.45","5.47","5.33","5.83","5.53","5.61","5.6","6.05","6.04","6.25","6.22","6.62"
"151","Turkey","5.22","5","4.88","4.76","5.02","4.79","4.69","4.64","4.97","5.18","5.47","5.86","5.95","6.28","6.31","6.21","6.38","6.65","6.66","6.46","6.25"
"152","Turkmenistan","17.02","17.46","17.11","17.11","17.78","18.76","19.1","18.28","18.43","18.77","17.8","15.52","15.68","15.83","15.25","15.14","15.12","14.82","14.41","14.48","15.29"
"153","Uganda","2.47","1.98","2.12","2.11","2.03","1.91","1.94","1.82","1.78","1.88","2.12","1.99","2.03","2.17","2.22","2.23","2.16","2.21","2.25","2.03","2.04"
"154","Ukraine","21.72","22","21.68","20.93","21.22","20.79","19.6","20.34","19.87","19.25","18.64","17.94","18.39","18.08","17.8","17.42","16.12","16.99","16.88","15.88","16.34"
"155","United Arab Emirates","5.13","5.27","5.17","5.23","5.06","5.29","5.24","5.23","5.15","4.84","4.93","4.76","4.86","5.05","5.37","5.47","5.37","5.82","6.01","6.36","6.65"
"156","United Kingdom","14.47","13.67","12.85","10.97","11.08","12.27","9.78","9.47","8.9","8.68","8.96","8.13","7.67","7.94","7.43","7.86","7.57","6.9","7.28","7.11","7.37"
"157","United States","9.78","9.2","9.22","8.71","8.89","8.3","7.65","7.94","7.39","7.5","7.09","6.99","6.32","7.11","6.6","6.5","6.43","6.42","6.13","5.98","6.5"
"158","Uruguay","2.77","4.1","3.38","2.96","2.83","2.43","2.14","1.96","2.71","3.08","2.79","3.69","2.83","3.47","2.69","3.01","2.49","2.06","2.5","2.14","2.1"
"159","Uzbekistan","20.69","20.57","20.8","20.49","20.97","20.08","19.37","18.3","18.58","17.79","17.31","15.42","14.89","15.62","14.9","14.21","13.97","13.4","12.83","12.89","11.25"
"160","Vanuatu","0","0","0","0","0","0","0","0","0","1.59","0","1.45","1.43","1.41","1.39","1.36","1.33","0","1.28","1.23","1.19"
"161","Venezuela","4.02","3.93","3.89","4.16","4.12","4.43","3.85","4.08","3.94","4.34","4.56","4.62","4.98","4.86","5.06","4.85","4.91","5.09","5.33","5.47","5.88"
"162","Vietnam","4.59","5.17","5.36","5.53","6.01","6.06","6.78","6.99","7.04","7.5","7.78","8.04","8.6","8.68","8.38","8.62","8.9","9.22","10.1","9.91","10.23"
"163","Yemen","4.82","5.01","5.16","4.92","4.83","5.18","5.11","5.24","5.23","5.59","5.83","6.03","5.47","5.49","5.43","6.11","5.67","4.57","4.28","4.5","4.78"
"164","Zambia","2.97","2.52","2.73","3.07","2.67","2.58","2.41","2.55","2.36","2.5","2.38","2.39","2.32","2.43","2.56","2.4","2.37","2.42","2.4","2.22","2.17"
"165","Zimbabwe","3.69","3.89","3.95","4.52","4.15","3.94","3.86","4.52","4.33","4.67","4.68","4.47","4.65","5.16","4.86","4.77","4.84","4.81","4.54","4.23","4.35"
