"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"27","Cambodia",20515.5,23199.3,25697.8,27521.9,29214.4,31668.4,35037.1,40023.9,44505.2,49170.7,52250.5,51406.7,54146.8,57742.8,61737.6,66045.6,70497.6,75165.9,80161.5,85500.1,91500.6
"28","Cameroon",90885.6,91243.5,90757.1,91059.9,91151.7,91546.5,94262.8,91941.6,91280.2,92245,91803.8,90124.6,89859,90436.2,91555.7,93727.7,96602.8,99445.7,101329.9,102068.3,104655.3
"29","Canada",6339610.9,6498533.5,6709872.4,6740292.4,6875576.1,7032311.7,7195647.3,7421535.2,7603042.8,7947007.9,7938107.7,7680464.5,7798218.6,7923143.7,7967098.2,8049367.9,8167762.7,8149593.9,8161078.9,8296273.1,8371039.6
"30","Central African Republic",27868.1,28071.6,26502.7,27176.5,27559.5,25193.3,26353.3,26002.9,26996.5,28018.8,28101.8,30250.1,31069.1,31737.7,33237,19588.5,19915.7,20831,21615.7,22296.2,20415.4
"31","Chad",32640.5,31122.7,29594.4,32447.2,34341.6,38850.5,52736,61204.7,59063.7,58765,58304.6,58620,65332.9,62581.5,66341.4,67867.7,70383.3,69636.7,61711.8,56986.5,56232
"32","Chile",1075188.3,1055608.9,1108718.2,1137915,1165538.7,1207983.9,1297718.7,1371508.5,1458808.3,1526469.9,1571386.3,1522228,1609079.8,1706647,1674870,1715587.1,1726510.9,1745038,1755526.1,1761107.1,1804465.3
"33","China",119108.6,129196.9,141460.4,154665.3,170676.5,190226.7,212187.5,240057,275459.6,321159.8,356536.9,394781.9,443255.3,492143.6,536338.7,583487.7,631179.6,680596.4,731735.8,785620.1,844595.4
"34","Colombia",518874.3,482470.4,489288.1,489300.3,494454.5,508136.7,530719.9,550416.2,584613.6,621649.7,634716.8,633004.9,655255.8,702133.6,723638.9,751861.1,782913.5,799097.5,807791,809877.7,898940.4
"35","Comoros",88788.7,89063,98784.8,99557.4,100312.4,100806.9,101049.6,102395.7,103547.9,102498.7,105350.7,107318.9,110126.2,113440.3,115728.8,119924.8,120886.2,120491.9,123276.1,126885.1,134879.1
"36","Congo",212969.7,200094.6,211564.3,214175.6,218681.3,213583.1,215181.4,227525.2,236502,224321.8,231550.6,244291.4,261623.8,264032.9,267961,271183.1,285499.7,286999.2,270500.7,254266.4,243004.7
"37","Costa Rica",637076.7,650922.7,665661.7,679788.1,694362.8,718547,745303.3,769705.1,826642.9,897394.9,936408.3,914945.6,959298.3,998849.7,1045993.4,1064008.5,1098314.6,1135413,1182542.6,1220052.1,1248818.8
"38","Croatia",1149724.2,1149038,1205174.5,1264182.8,1352551.4,1454947.8,1537399.3,1625830.5,1731685.3,1849038.8,1839017.7,1733584.2,1715974.5,1714932.5,1687553.6,1683568.5,1685893.4,1723384,1799100.6,1825880.8,1867752.6
"39","Cuba",281551.8,301101.7,321193.8,332196.4,336676.2,351140.3,375154.1,426202.7,489166.7,532862.8,559979.6,570168.3,586841.3,606726.9,628836.1,649980.3,658687.4,694633.2,699941.4,716656.9,735231.1
"40","Cyprus",3678097,3775130.4,3900303.2,3965210.1,4021034.1,4040440.3,4133597.4,4221845.9,4307708.9,4409585,4464703.9,4321371,4318889.2,4261949,4077901.2,3804287.8,3696156.3,3749127.3,3905980.7,3999365.8,4047077.1
"41","Czech Republic",2579180.3,2624948.5,2760283.6,2855827.4,2909476.8,3031412.1,3204573.3,3447929.2,3719909.6,3874079.3,3944004.2,3779688,3837697.2,3883999.5,3853167.4,3833451.4,3911625.3,4071796,4146777.8,4287210.4,4374817.7
"42","Democratic Republic of the Congo",19071.1,17512,15551.1,14666.7,14680.3,15148.6,15831.7,16430.1,16879.5,17533,18204.5,18190.5,19085.2,19972.7,20953,22339.8,24086.2,25252.6,25148.9,25445.4,25475.1
"43","Denmark",8402947.6,8574091,8804636.3,8837943.5,8849474.8,8856980,9023861.7,9167724.2,9426286,9465448.2,9394193.6,8990126.7,9090388.1,9153090.4,9135632,9169169.8,9250269.6,9381482.8,9579944.4,9692477.3,9821041.3
"44","Dominican Republic",354406.5,372216.3,385530.7,389561.2,403410.7,390216.1,395907.2,434810.3,476901.9,513458,527225.5,527274.7,574045.2,589057.8,601405.7,629368,674800.5,722303.8,770936.4,804451.6,842507.5
"45","Ecuador",397854.2,365715.8,361150.4,369259.2,378316.8,381926.8,410713.5,427520.5,440568.6,442622.2,466616.8,459817,468943.4,502519.7,525737.9,546318.9,560588.3,550924,533047.6,538559.4,523513.9
"46","Egypt",158059.6,165371.1,173564.3,176337.3,176757.4,178829.9,182821.9,187708.2,198003.7,209422.1,221668.9,228134.6,236082.5,234910.5,234899.8,234598.9,236308.4,242367.2,249015.5,255824.4,268840.1
