"","country_name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"123","Qatar","NA","NA","62.31","61.23","60.07","60.79","60.42","60.33","61","60.21","60.38","58.95","56.75","55.28","53.74","51.11","49.05","50.79","49.34","48.94","45.76"
"124","Romania","79.33","80.58","79.12","78.64","80.52","79.07","79.82","81.18","81.35","81.29","83.07","85.47","85.25","84.08","84.29","84.86","85.33","85.72","86.45","86.23","86.99"
"125","Russian Federation","67.09","68.58","70.89","71.43","73.55","74.18","73.92","75.79","75.83","75.45","76.58","75.18","75.9","71.99","70.82","70.87","71.08","70.32","70.51","68.87","67.79"
"126","Rwanda","84.1","80.04","80.65","80.27","81.2","77.65","79.43","78.03","77.52","81.42","80.93","79.33","79.36","78.65","80.01","80.29","79.9","80.99","79.72","78.21","79.29"
"127","Saudi Arabia","76.83","74.6","75.66","73.19","71.1","73.92","73.44","73.58","72.84","71.96","72","69.6","67.4","67.6","66.62","65.28","62.21","63.92","62.17","62.22","62.57"
"128","Senegal","79.25","77.1","77.12","75.88","75.98","76.28","75.15","72.78","72.36","72.18","71.81","69.53","66.98","65.5","67.44","63.39","65.53","67.63","65.12","64.5","63.5"
"129","Serbia","62.33","66.51","62.66","60.86","61.21","60.76","60.82","66.76","66.38","67.06","69.09","70.08","69.67","68.06","68.81","68.36","70.16","67.65","65.99","65.33","66.68"
"130","Seychelles","0","0","7.8","0","0","4.77","4.53","0","0","0","3.16","2.76","0","4.91","0","0","0","0","0","2.56","0"
"131","Sierra Leone","80.74","77.93","77.18","69.69","74.45","73.63","73.43","85.23","79.2","83.59","83.1","80.05","78.79","77.88","78.47","75.2","75.42","70.49","69.62","66.12","65.34"
"132","Singapore","90.25","90.86","90.36","89.58","89.31","88.95","88.94","89.61","91.12","90.21","89.47","89.44","88.5","88.87","89.73","90.15","89.9","90.64","88.91","88.8","89.61"
"133","Slovakia","81.82","80.95","80.51","80.61","81.76","81.81","81.56","83.52","84.66","84.77","84.45","85.53","84.74","85.38","84.88","84.5","84.52","85.55","84.73","83.45","84.06"
"134","Slovenia","90.38","90.84","90.35","88.45","88.6","88.31","87.24","87.35","87.12","85.53","85.19","86.02","84.89","86.23","85.44","85.96","85.76","86.74","85.6","85","87.52"
"135","Solomon Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.24","17.21","37.73","27.88","26.99"
"136","South Africa","49.91","49.69","51.5","49.27","48.27","46.44","45.26","46.07","48.95","47.07","47.45","48.81","49.01","50.16","48.49","47.31","47.56","48.06","46.65","46.99","44.25"
"137","South Korea","74.15","77.06","77.22","78.45","78.97","79.37","77.97","78.53","78.82","78.56","78.18","78.28","76.45","76.16","75.92","77.44","77.87","76.82","76.98","76.23","76.08"
"138","Spain","92.69","91.99","91.6","91.26","90.76","90.39","89.76","88.83","89.38","88.58","88.44","89.43","88.59","89.27","88.76","88.43","88.65","89.27","89.58","88.71","88.79"
"139","Sri Lanka","75.47","74.92","74.66","74.02","72.14","73.18","74.13","74.42","77.9","78.48","80.78","82.08","82.29","82.12","82.17","84.36","82.76","78.69","79.37","79.71","80.98"
"140","Suriname","84.01","83.5","75.01","70.26","75.08","75.41","72.33","69.95","74.22","78.7","75.48","74.7","72.26","68.4","72.59","70.5","70.52","72.25","69.56","69.03","72.06"
"141","Sweden","95.06","95.05","95.2","93.76","93.99","94.19","93.3","93.7","94.64","93.67","93.25","93.78","93.47","93.87","92.13","93.1","94.05","92.44","91.69","92.15","93.65"
"142","Switzerland","96.88","96.89","96.63","96.29","96.18","96.09","95.44","95.24","95.6","95.22","95.34","95.6","94.79","95.36","95.17","95.07","94.86","95.25","94.94","94.07","94.76"
"143","Tajikistan","51.1","53.68","58.19","58.99","59.42","59.92","58.25","59.41","61.16","59.7","64.24","66.72","68.12","71.12","65.94","71.16","63.45","62.68","62.87","64.63","61.62"
"144","Tanzania","77.87","72.95","72.92","76.9","72.73","70.87","65.63","63.87","61.82","66.98","65.85","69.02","65.83","64.52","60.62","59.71","58.85","58.93","60.87","55.24","55.13"
"145","Thailand","58.08","57.02","58.47","55.82","56.86","55.48","57.41","56.75","56.91","59.14","57.43","57.91","58.75","58.78","58.69","59.52","59.47","58.67","61.77","61.35","64.08"
"146","The Gambia","80.24","88.26","85.46","84.24","84.55","84.97","86.07","85.29","81.38","78.6","78.53","76.88","74.07","70.3","71.46","70.04","70.43","70.65","69.86","69.73","68.91"
"147","Togo","77.01","69.31","72.75","71.54","70.15","65.28","68.06","67.71","68.82","70.19","65.48","51.54","55.2","57.74","59.85","57.44","57.92","61.16","60.29","58.37","57.83"
"148","Tonga","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"149","Trinidad and Tobago","55.93","53.43","57.51","54.71","50.22","36.58","21.09","23.48","21.1","54.39","24.54","33.59","40.19","31.37","44.29","37.62","38.28","55.16","51.4","48.49","24.83"
"150","Tunisia","59.05","60.26","59.32","58.56","60.14","59.87","59.52","59.28","58.89","62.04","62.27","61.65","62.1","60.63","59.8","60.3","61.54","60.17","61.36","58.89","60.22"
