,Country,PAF1998,PAF1999,PAF2000,PAF2001,PAF2002,PAF2003,PAF2004,PAF2005,PAF2006,PAF2007,PAF2008,PAF2009,PAF2010,PAF2011,PAF2012,PAF2013,PAF2014,PAF2015,PAF2016,NA,NA
37,Central African Republic,0.283779396,0.274431995,0.275894492,0.257069847,0.259396628,0.264810325,0.279735537,0.258112513,0.256543255,0.263612132,0.268753951,0.26943005,0.266224645,0.280521469,0.278542164,0.270544315,0.262640333,0.279141048,0.275062034,0.270322702,0.274852569
38,Chad,0.312652128,0.287632128,0.29946408,0.286367946,0.290796141,0.29250271,0.298684017,0.296620871,0.290796141,0.294174676,0.290796141,0.300236893,0.29250271,0.295325239,0.297420472,0.28727292,0.2809116,0.305020092,0.298527122,0.297101557,0.295488306
39,Chatham Islands (NZ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Chile,0.19431394,0.202504046,0.187778771,0.191127588,0.189138988,0.178950252,0.174871581,0.180509678,0.178155708,0.178950252,0.181275111,0.191777279,0.185683356,0.195546824,0.191127588,0.189808593,0.188462436,0.19431394,0.20195077,0.195546824,0.189138988
41,China,0.297738167,0.289580132,0.298527122,0.297896559,0.301458657,0.298369929,0.297420472,0.300082903,0.308714531,0.307171327,0.30516524,0.307876304,0.310909749,0.315904923,0.307312797,0.310638461,0.305310137,0.293676632,0.291994441,0.2809116,0.281299865
42,Colombia,0.288523321,0.268753951,0.272727351,0.233635409,0.230354425,0.24579263,0.23469768,0.236435252,0.235745056,0.238468561,0.23979422,0.233991183,0.249641216,0.247592895,0.238802166,0.23979422,0.241097017,0.234345267,0.240122029,0.236435252,0.241740106
43,Comoros,0.036181313,0.008797009,0.02713065,0.039443104,0.02713065,0.033231836,0.023948285,0.023948285,0.018507847,0.033231836,0.013688853,0.018507847,0.018507847,0.033231836,0.020994391,0.030314679,0.015936609,0.02713065,0.02713065,0.013688853,0.023948285
44,Democratic Republic of the Congo,0.283591321,0.261408515,0.275062034,0.254671684,0.255479293,0.25135461,0.260660075,0.251917403,0.240773415,0.25107167,0.253855607,0.254400609,0.257331819,0.259396628,0.26920532,0.266922468,0.258112513,0.26965415,0.266457935,0.252753999,0.255479293
45,Congo,0.276513243,0.257853146,0.268979955,0.251636518,0.257069847,0.253855607,0.261408515,0.253855607,0.243637323,0.249929435,0.261903554,0.260660075,0.264572132,0.262395504,0.260409005,0.271205496,0.262395504,0.266922468,0.267614221,0.257069847,0.261903554
46,Cook Islands (NZ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Costa Rica,0.177350886,0.131114626,0.138319286,0.139949729,0.124687542,0.12696191,0.108189005,0.141524796,0.133034651,0.147356004,0.136627939,0.151324687,0.139949729,0.150035315,0.159574006,0.156190272,0.151324687,0.162764964,0.160657772,0.158468872,0.139949729
48,Croatia,0.23979422,0.23979422,0.231830574,0.218219922,0.233277928,0.228083392,0.215069227,0.227697984,0.226921046,0.208818054,0.210310745,0.221237932,0.21273008,0.223728081,0.211772306,0.215983715,0.206256917,0.216436593,0.203597359,0.196154829,0.214607533
49,Cuba,0.170501656,0.156190272,0.170501656,0.172287652,0.160657772,0.159574006,0.145961498,0.145961498,0.153812591,0.159574006,0.151324687,0.16479733,0.133034651,0.150035315,0.160657772,0.157341335,0.159574006,0.162764964,0.147356004,0.12696191,0.147356004
50,Cyprus,0.205733144,0.199114883,0.200263483,0.205205371,0.20195077,0.201392972,0.198533188,0.195546824,0.220814451,0.200830572,0.211772306,0.198533188,0.20413755,0.201392972,0.198533188,0.199114883,0.207804893,0.21080132,0.19675736,0.196154829,0.20195077
51,Czech Republic,0.262149912,0.248770032,0.243324389,0.241740106,0.24639743,0.237458782,0.224941865,0.240773415,0.237458782,0.219959959,0.220388471,0.232557774,0.241097017,0.233991183,0.229980741,0.236090948,0.223728081,0.224134927,0.225342011,0.211772306,0.216436593
52,Denmark,0.230354425,0.216886613,0.216436593,0.187778771,0.205733144,0.214607533,0.189138988,0.196154829,0.205733144,0.196154829,0.17140128,0.183517348,0.200830572,0.203052883,0.17140128,0.172287652,0.193057762,0.173161217,0.165787353,0.178950252,0.189808593
53,Djibouti,0.24518301,0.245488428,0.252753999,0.249641216,0.25135461,0.240448423,0.241740106,0.242377789,0.23979422,0.240773415,0.256543255,0.257592917,0.254128586,0.267153722,0.270322702,0.267153722,0.255211019,0.263853226,0.259141481,0.258112513,0.257853146
54,Dominican Republic,0.174871581,0.172287652,0.18203137,0.168660752,0.16479733,0.168660752,0.147356004,0.172287652,0.167718451,0.18203137,0.163790108,0.163790108,0.165787353,0.152583195,0.173161217,0.16479733,0.17140128,0.178950252,0.168660752,0.162764964,0.161721128
55,Easter Island (CHL),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Ecuador,0.194933233,0.18203137,0.180509678,0.178155708,0.184247528,0.180509678,0.189138988,0.188462436,0.182778704,0.192420624,0.188462436,0.193057762,0.203052883,0.192420624,0.196154829,0.193057762,0.194933233,0.197354528,0.200263483,0.193057762,0.191777279
57,Egypt,0.263127726,0.259141481,0.262884406,0.255479293,0.260660075,0.26920532,0.262149912,0.258371024,0.266690541,0.2633703,0.256278621,0.264093588,0.26920532,0.260910347,0.260409005,0.264810325,0.261408515,0.262884406,0.255211019,0.255746647,0.260157131
58,El Salvador,0.259396628,0.214607533,0.226135787,0.189808593,0.178950252,0.189808593,0.162764964,0.185683356,0.174022394,0.19431394,0.187087822,0.191777279,0.181275111,0.207292728,0.194933233,0.201392972,0.187087822,0.197946436,0.187778771,0.18203137,0.19431394
59,Equatorial Guinea,0.287632128,0.252753999,0.271643269,0.246095627,0.248183717,0.249929435,0.253581667,0.247592895,0.223318946,0.244568488,0.251636518,0.233635409,0.245488428,0.248770032,0.23979422,0.238802166,0.239134302,0.263612132,0.265990669,0.256013087,0.250216582
60,Eritrea,0.248477433,0.241097017,0.252476136,0.235745056,0.236435252,0.23469768,0.229980741,0.23979422,0.228466791,0.227310543,0.239464982,0.243637323,0.24579263,0.247592895,0.250502665,0.249641216,0.230354425,0.246095627,0.240122029,0.246997492,0.24518301
61,Estonia,0.184969461,0.189138988,0.17140128,0.161721128,0.177350886,0.166760849,0.153812591,0.17140128,0.185683356,0.161721128,0.159574006,0.166760849,0.183517348,0.159574006,0.156190272,0.152583195,0.170501656,0.133034651,0.141524796,0.103926103,0.16479733
62,Ethiopia,0.208818054,0.199691616,0.209319167,0.224539513,0.220388471,0.210310745,0.208818054,0.21225282,0.215983715,0.216886613,0.222077523,0.223318946,0.228848204,0.236090948,0.23469768,0.233991183,0.223728081,0.230354425,0.227697984,0.226921046,0.225739977
63,Falkland Islands [Islas Malvinas] (UK),0,0.004476363,0,0.001238423,0,0.001238423,0.002494792,0.001238423,0.004476363,0.002494792,0.006694533,0.002494792,0.008797009,0.006694533,0.01107307,0,0.004476363,0.001238423,0.002494792,0.002494792,0.001238423
64,Faroe Islands (DEN),0.020994391,0.030314679,0.018507847,0.030314679,0.039443104,0.049680138,0.02713065,0.013688853,0.020994391,0.002494792,0.013688853,0.01107307,0.002494792,0.01107307,0,0.015936609,0.033231836,0.01107307,0,0.018507847,0.018507847
65,Fiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,Finland,0.169588312,0.174022394,0.159574006,0.148713139,0.145961498,0.147356004,0.139949729,0.145961498,0.167718451,0.131114626,0.133034651,0.14304918,0.151324687,0.139949729,0.133034651,0.12696191,0.158468872,0.112256996,0.119532482,0.069196238,0.131114626
