,Country,PAF1998,PAF1999,PAF2000,PAF2001,PAF2002,PAF2003,PAF2004,PAF2005,PAF2006,PAF2007,PAF2008,PAF2009,PAF2010,PAF2011,PAF2012,PAF2013,PAF2014,PAF2015,PAF2016,NA,NA
24,Botswana,0.135213589,0.119977066,0.13086661,0.150460342,0.138313126,0.131978029,0.12380307,0.136261175,0.12380307,0.128590468,0.143212059,0.144155471,0.152174003,0.155496826,0.154678655,0.146008749,0.141289987,0.148709428,0.143212059,0.134150911,0.134150911
25,Brazil,0.163265431,0.154678655,0.145087593,0.143212059,0.141289987,0.136261175,0.139318448,0.134150911,0.129737661,0.142257016,0.131978029,0.146008749,0.143212059,0.146008749,0.140310596,0.140310596,0.131978029,0.144155471,0.144155471,0.138313126,0.140310596
26,Brunei,0.225589571,0.153852263,0.141289987,0.145087593,0.181914746,0.170385746,0.176334975,0.160243502,0.193224283,0.155496826,0.142257016,0.196882506,0.15132171,0.172413408,0.175046814,0.166184132,0.168310231,0.183701371,0.173739843,0.13729419,0.152174003
27,Bulgaria,0.222467915,0.220467414,0.218013749,0.205228551,0.209374758,0.201878269,0.191612388,0.198408548,0.195331816,0.184289293,0.195331816,0.194809284,0.192152739,0.209824903,0.196368392,0.189972534,0.188863209,0.181914746,0.185454039,0.171742679,0.165463683
28,Burkina Faso,0.320119654,0.298431595,0.31863944,0.301545103,0.311293919,0.292977015,0.330135049,0.316467441,0.303070675,0.326634073,0.317975456,0.308436926,0.315960376,0.302310427,0.313217861,0.286153856,0.291728555,0.32801656,0.319464111,0.311646119,0.306246704
29,Myanmar,0.180704035,0.178233288,0.175693207,0.187740601,0.195331816,0.184289293,0.200899525,0.195851507,0.195851507,0.207553455,0.195331816,0.21592264,0.201878269,0.198911904,0.21592264,0.216764284,0.214646848,0.206165109,0.205228551,0.20284727,0.216764284
30,Burundi,0.241589705,0.207092841,0.230101654,0.228619372,0.213354654,0.206630066,0.216764284,0.213787237,0.196882506,0.214217962,0.216344339,0.208922562,0.207553455,0.225589571,0.235129594,0.222467915,0.217598972,0.220467414,0.220870664,0.199910814,0.194283875
31,Cambodia,0.177604943,0.15869104,0.170385746,0.169699354,0.181914746,0.171742679,0.192690024,0.18941951,0.183109677,0.191612388,0.180704035,0.175046814,0.187740601,0.191068931,0.180704035,0.203328185,0.193224283,0.18660434,0.182514154,0.18603097,0.197902551
32,Cameroon,0.321419743,0.28438176,0.302119575,0.272375437,0.277000254,0.276282647,0.290042296,0.2846048,0.273118556,0.276282647,0.279359564,0.276282647,0.278186125,0.275076292,0.280982014,0.268325869,0.265717511,0.299021871,0.294416433,0.28702958,0.283709977
33,Canada,0.161009137,0.146919245,0.140310596,0.145087593,0.148709428,0.144155471,0.128590468,0.140310596,0.133072587,0.126238233,0.128590468,0.125031485,0.11449834,0.125031485,0.126238233,0.118650747,0.126238233,0.12380307,0.103521536,0.12380307,0.128590468
34,Canary Islands (SPA),0.166898631,0.110046219,0.150460342,0.122551956,0.145087593,0.110046219,0.147819378,0.13729419,0.108484585,0.111567247,0.133072587,0.081001282,0.08701628,0.098040415,0.103521536,0.128590468,0.070759654,0.138313126,0.110046219,0.152174003,0.110046219
35,Cape Verde,0.288975506,0.25577869,0.271125756,0.232286194,0.241589705,0.226355397,0.235479654,0.233004322,0.214646848,0.265981139,0.258066715,0.199910814,0.188303589,0.250750301,0.271376819,0.234072348,0.214646848,0.276522362,0.252551826,0.277238436,0.214646848
36,Cayman Islands (UK),0.129737661,0.127424266,0.147819378,0.146008749,0.13086661,0.145087593,0.122551956,0.125031485,0.141289987,0.144155471,0.127424266,0.135213589,0.110046219,0.118650747,0.133072587,0.142257016,0.150460342,0.147819378,0.122551956,0.105226233,0.131978029
37,Central African Republic,0.275801668,0.263854235,0.265717511,0.241919026,0.244837932,0.25165482,0.270621918,0.243226202,0.241259359,0.250143045,0.256642345,0.2574992,0.253441452,0.271627317,0.26909652,0.258912488,0.248918165,0.269861844,0.264656647,0.258631291,0.264389826
38,Chad,0.313217861,0.280751666,0.296039501,0.279125857,0.2848274,0.28702958,0.295027797,0.2923545,0.2848274,0.289189669,0.2848274,0.297042307,0.28702958,0.290677584,0.293390139,0.280289549,0.272126623,0.303259953,0.294824373,0.292977015,0.290888558
39,Chatham Islands (NZ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,Chile,0.166184132,0.175693207,0.15869104,0.16251996,0.160243502,0.148709428,0.144155471,0.150460342,0.147819378,0.148709428,0.15132171,0.163265431,0.156306967,0.167607294,0.16251996,0.161009137,0.159470855,0.166184132,0.175046814,0.167607294,0.160243502
41,China,0.293801768,0.283259885,0.294824373,0.294007026,0.298628693,0.294620586,0.293390139,0.29684245,0.308074771,0.306062289,0.303448918,0.306981419,0.310940641,0.317474961,0.306246704,0.310586278,0.303637573,0.288545961,0.286373424,0.272126623,0.272623695
42,Colombia,0.281898708,0.256642345,0.261685369,0.212920196,0.208922562,0.227870207,0.214217962,0.216344339,0.21549917,0.218838242,0.220467414,0.213354654,0.232645875,0.230101654,0.21924799,0.220467414,0.222070937,0.213787237,0.220870664,0.216344339,0.222863358
43,Comoros,0.024811546,0.005325063,0.018308663,0.027052154,0.018308663,0.022563954,0.016040375,0.016040375,0.01225446,0.022563954,0.008533716,0.01225446,0.01225446,0.022563954,0.014129535,0.020492913,0.010274271,0.018308663,0.018308663,0.008533716,0.016040375
44,Democratic Republic of the Congo,0.2755604,0.247367171,0.264656647,0.238917658,0.239927591,0.234778362,0.246425696,0.235479654,0.221672412,0.234425949,0.23789798,0.238578858,0.242247329,0.244837932,0.25721433,0.254323829,0.243226202,0.257783327,0.253736376,0.236522891,0.239927591
45,Congo,0.26650651,0.242900911,0.256928713,0.235129594,0.241919026,0.23789798,0.247367171,0.23789798,0.225204512,0.233004322,0.24799026,0.246425696,0.251354155,0.248609753,0.246110023,0.259751759,0.248609753,0.254323829,0.255199083,0.241919026,0.24799026
46,Cook Islands (NZ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,Costa Rica,0.146919245,0.098040415,0.105226233,0.106879151,0.091821126,0.093998041,0.077682316,0.108484585,0.099935439,0.11449834,0.103521536,0.118650747,0.106879151,0.117296614,0.127424266,0.12380307,0.118650747,0.13086661,0.128590468,0.126238233,0.106879151
